ID,name,gender,year_of_birth,height,ethnicity
/m/06h_cf,Gemini Ganesan,M,1920.0,,
/m/01x2tm8,Kamal Haasan,M,1954.0,1.65,
/m/0969vz,Asrani,M,1941.0,,Sindhis
/m/0b5x23,Premnath,M,1926.0,,Indian people
/m/026g3l3,Bindiya Goswami,F,1962.0,,Indian people
/m/08vpjv,Bindu,F,1951.0,1.68,Indian people
/m/0cfywh,Jagdeep,M,,,Indian people
/m/0278gv2,Keshto Mukherjee,M,,,Indian people
/m/026j5j6,Paintal,M,,,Indian people
/m/03fghg,Toshiyuki Morikawa,M,1967.0,,
/m/03gmcp,Hideyuki Tanaka,M,1950.0,,
/m/0c_lq5,Masaharu Satō,M,1946.0,,
/m/01c2sl,Lillian Gish,F,1893.0,1.66,
/m/02wy7c,Mallika Sherawat,F,1976.0,1.689,Indian people
/m/03592b,Sarah Chalke,F,1976.0,1.73,
/m/029q_y,Holly Marie Combs,F,1973.0,1.57,
/m/026ngp7,Roxanne Hart,F,1952.0,1.72,
/m/09nzjk,Steven Weber,M,1961.0,1.85,
/m/04z570,William Hickey,M,1927.0,,
/m/0151ns,Milla Jovovich,F,1975.0,1.74,Serbian American
/m/01sl1q,Michelle Rodriguez,F,1978.0,1.63,Dominican American
/m/07j844,Eric Mabius,M,1971.0,1.784,
/m/055lkk,James Purefoy,M,1964.0,1.854,
/m/062gdd,Colin Salmon,M,1962.0,1.93,
/m/06g1p2,Marisol Nichols,F,1973.0,1.63,Spanish Americans
/m/02m2wp,Paul Henreid,M,1908.0,1.91,
/m/03c4lcn,Jeff Donnell,F,1921.0,1.7,
/m/011xjd,"Lon Chaney, Jr.",M,1906.0,1.87,
/m/027d5k8,Philip Van Zandt,M,1904.0,,
/m/02xfrd,Chiranjeevi,M,1955.0,1.75,Indian people
/m/0fy2zn,Sonam,F,1972.0,1.65,
/m/0fd1cb,Jayanthi,F,1945.0,,Indian people
/m/02mz_6,Stephen Chow,M,1962.0,1.74,Hong Kong people
/m/0451j,Jet Li,M,1963.0,1.676,
/m/0dbxj,Robert Urich,M,1946.0,1.88,
/m/0c18z0,Ambika,F,1962.0,,Indian people
/m/03nr4s4,Sarath Babu,M,1951.0,,
/m/060s9n,Vijaykanth,M,1952.0,,Indian people
/m/01gkm5,Akkineni Nageswara Rao,M,1924.0,,Indian people
/m/03mghw3,Jamuna,F,1936.0,,
/m/06xcd_,S. V. Ranga Rao,M,1918.0,,
/m/0h63npp,Rajasulochana,F,1935.0,,
/m/0cr3z8,Anthony James,M,1942.0,,
/m/02s1j_,Mabel Normand,F,1892.0,1.55,French Canadian
/m/07f0tw,Waheeda Rehman,F,1936.0,1.55,Muslim
/m/023sng,Dilip Kumar,M,1922.0,1.78,Pashtun
/m/0gdl9lb,Baby Farida,F,,,Indian people
/m/0cr7p2h,Raj Kishore,M,,,
/m/07vzt1,Mimsy Farmer,F,1945.0,,
/m/03mw_f,Laura Betti,F,1927.0,,
/m/02rk5p3,Lea Massari,F,1933.0,,
/m/0223g8,Daws Butler,M,1916.0,,
/m/06qxx0,Akshaye Khanna,M,1975.0,1.75,Indian people
/m/02756j,Kareena Kapoor,F,1980.0,1.63,
/m/044prt,Suniel Shetty,M,1961.0,1.82,
/m/01k6nm,Amrish Puri,M,1932.0,,Indian people
/m/07yw6t,Paresh Rawal,M,1950.0,1.83,
/m/05wdgq,Jackie Shroff,M,1957.0,1.83,Indian people
/m/05wd82,Arbaaz Khan,M,1967.0,1.78,Indian people
/m/05yvfd,Shakti Kapoor,M,1958.0,1.83,Indian people
/m/04mzw77,Farha Naaz,F,1968.0,,Indian people
/m/026962k,Lakshmi,F,1952.0,,
/m/05wdcz,Arshad Warsi,M,1968.0,1.65,Indian people
/m/018qpb,Rosalind Russell,F,1907.0,1.73,
/m/04qxvw,Robert Cummings,M,1910.0,1.77,
/m/03xkps,Beau Bridges,M,1941.0,1.78,
/m/040z9,Jack Lemmon,M,1925.0,1.75,
/m/0l786,George C. Scott,M,1927.0,1.85,White people
/m/02yx4j,Kathryn Morris,F,1969.0,1.695,
/m/01dbgw,Piper Laurie,F,1932.0,1.64,Jewish people
/m/06vgv8,Tom Everett Scott,M,1970.0,1.88,
/m/03j368d,Sonali Bendre,F,1975.0,1.73,Indian people
/m/04rr_s,Pooja Bhatt,F,1972.0,1.59,
/m/08624h,Gulshan Grover,M,1955.0,1.73,Indian people
/m/07wgyy,Atul Agnihotri,M,1970.0,,Indian people
/m/04pzp8,Soni Razdan,F,1962.0,,
/m/07hzpc,Silk Smitha,F,1960.0,,Telugu people
/m/0ff1qp,Michel Galabru,M,1922.0,,
/m/022dln,Louis de Funès,M,1914.0,,
/m/02fqwb,Cillian Murphy,M,1976.0,1.75,
/m/053xw6,Brendan Gleeson,M,1955.0,1.85,Irish people
/m/01nwwl,Jim Broadbent,M,1949.0,1.87,
/m/0jsnl8,Nina Kulkarni,F,,,
/m/02y_491,Aftab Shivdasani,M,1978.0,1.83,Indian people
/m/0kst7v,Ashish Vidyarthi,M,1962.0,,
/m/0gbz3mz,Sarfaraz Khan,M,1976.0,,
/m/040khd,Amisha Patel,F,1975.0,1.59,Indian people
/m/038rzr,Gerard Butler,M,1969.0,1.88,Irish people in Great Britain
/m/02jr26,Elisabeth Shue,F,1963.0,1.57,
/m/0d7n26,Maki Horikita,F,1988.0,1.6,
/m/04zpvg,Hiroko Yakushimaru,F,1964.0,,
/m/07z3tl,Tomokazu Miura,M,1952.0,1.78,
/m/06y9_x,Pat O'Brien,M,1899.0,,
/m/01d5vk,Dick Powell,M,1904.0,1.83,
/m/033p_s,Ann Dvorak,F,1911.0,1.64,
/m/0d3nx3,Arthur Hohl,M,1889.0,,
/m/043gj,John Wayne,M,1907.0,1.93,Scotch-Irish American
/m/05t0dh_,Joel Torre,M,1961.0,,
/m/0dqygy,Marvin Agustín,M,1979.0,,
/m/0cs75f,John Prats,M,1984.0,1.67,
/m/05h53qt,Cherry Pie Picache,F,1970.0,,
/m/0ksv4x,Shaina Magdayao,F,1989.0,1.52,
/m/05zjt6k,Gloria Romero,F,1933.0,,
/m/09g8cvm,Johnny Delgado,M,1948.0,,
/m/02z5d9c,Jiro Manio,M,1992.0,,
/m/026sl38,Jericho Rosales,M,1979.0,1.8,
/m/02dk8v,M. G. Ramachandran,M,1917.0,,
/m/090gs4,B. Saroja Devi,F,1938.0,,Indian people
/m/06kpxg,Marvin Miller,M,1913.0,,
/m/05x_4t,"Pat Harrington, Jr.",M,1929.0,,
/m/03cn0ly,Charles Judels,M,1882.0,,
/m/03_h5s,Laura La Plante,F,1904.0,1.6,
/m/05p3dw,Alan Mowbray,M,1896.0,,
/m/019q4l,Louise Brooks,F,1906.0,1.57,
/m/0dxpzh,Charles Winninger,M,1884.0,1.67,
/m/0266dgn,Dan Dailey,M,1915.0,1.9,
/m/02l0sf,Ann Sothern,F,1909.0,1.56,
/m/018qql,Robert Young,M,1907.0,1.83,Irish people
/m/020tqp,Eleanor Powell,F,1912.0,1.67,
/m/01t9qj_,Red Skelton,M,1913.0,1.88,
/m/01t1tg,Phil Silvers,M,1911.0,1.85,Jewish people
/m/09tq5y,John Carroll,M,1906.0,,
/m/0hnkp,Lionel Barrymore,M,1878.0,1.83,
/m/06_4b8,Royal Dano,M,1922.0,,
/m/0f716m,Barbara Lawrence,F,1928.0,,
/m/049ffv,Jeff Chandler,M,1918.0,1.93,Jewish people
/m/09vw6_,John Larch,M,1914.0,,
/m/06zrdkc,Lumsden Hare,M,1874.0,,
/m/03d2_jz,Tom Helmore,M,1904.0,,
/m/07mmtp,Rossano Brazzi,M,1916.0,1.83,
/m/0g_92,Deborah Kerr,F,1921.0,1.7,
/m/027wxyj,Ronald Squire,M,1886.0,,
/m/082fgp,Steven Geray,M,1904.0,,
/m/01jqtg9,Maurice Chevalier,M,1888.0,1.791,
/m/02qxyzq,Patricia Medina,F,1919.0,,
/m/0bq26_,Mona Washbourne,F,1903.0,1.63,
/m/01yzhn,George Hamilton,M,1939.0,1.85,
/m/02z0mn,"Efrem Zimbalist, Jr.",M,1918.0,,Jewish people
/m/01tcf7,Jason Robards,M,1922.0,1.765,
/m/018fmr,Lana Turner,F,1921.0,1.6,
/m/07_yq_,Barbara Bel Geddes,F,1922.0,1.61,
/m/039xcr,Thomas Mitchell,M,1892.0,,
/m/0623tl,Everett Sloane,M,1909.0,,Jewish people
/m/08w8g0,Dino Morea,M,1975.0,1.82,
/m/03fcvf,Yakima Canutt,M,1895.0,,
/m/033hpb,Glenn Strange,M,1899.0,,
/m/02x6y83,Hank Bell,M,1892.0,,
/m/04jl2rc,Koel Purie,F,1978.0,1.6,
/m/043rd_l,Virendra Saxena,M,,,Indian people
/m/0gc247f,Vinay Apte,M,,,
/m/0ds6bt5,Abhimanyu Singh,M,,,Indian people
/m/0gbxdbv,Shishir Sharma,M,,,
/m/02s5v5,Sarah Polley,F,1979.0,1.57,
/m/08l0ry,Brendan Fletcher,M,1981.0,1.67,
/m/01wgcvn,Queen Latifah,F,1970.0,1.78,African American
/m/01w7nwm,Common,M,1972.0,1.84,African American
/m/0ghsvt,Paula Patton,F,1975.0,1.63,African American
/m/0k2mxq,James Pickens Jr.,M,1954.0,1.83,
/m/02xnrd,Phylicia Rashad,F,1948.0,1.68,African American
/m/05_44t,Laz Alonso,M,1974.0,1.83,
/m/0ksx15,Michael Landes,M,1972.0,1.78,
/m/07_pbw,Aki Aleong,M,1934.0,,
/m/02w5q6,Mario López,M,1973.0,1.8,
/m/04mw29r,Rosemary Dunsmore,F,1953.0,,
/m/06_2mp,Bruce Weitz,M,1943.0,,
/m/02vmzp,Shammi Kapoor,M,1931.0,1.85,Indian people
/m/07f49g,Amrita Singh,F,1958.0,1.57,Indian people
/m/03vrnh,Sunny Deol,M,1956.0,1.8,Indian people
/m/03xn983,Richard Edson,M,1954.0,,
/m/042kxg,Norma Talmadge,F,1894.0,1.6002,White people
/m/0gsl6f,Emily Fitzroy,F,1860.0,,
/m/03c1x11,Claire McDowell,F,1877.0,1.63,
/m/03c8tq3,George Nichols,M,1864.0,,
/m/07yhvx,Charles Stanton Ogle,M,1865.0,,
/m/0d1bn2,Gertrude Astor,F,1887.0,1.7,
/m/08f77z,Carla Del Poggio,F,1925.0,,
/m/05r24b,Giulietta Masina,F,1921.0,1.57,
/m/07tdww,Clara Kimball Young,F,1890.0,,
/m/0cbq1,Rudolph Valentino,M,1895.0,,
/m/05kwx2,Timothy Spall,M,1957.0,1.7,
/m/01846t,John Rhys-Davies,M,1944.0,1.85,Welsh people
/m/01gvyp,Louise Fletcher,F,1934.0,1.778,
/m/014zcr,George Clooney,M,1961.0,1.8,
/m/09zmys,Laura Dern,F,1967.0,1.79,White American
/m/01pllx,Charlie Sheen,M,1965.0,1.75,Spanish Americans
/m/04p19x,Joe Dallesandro,M,1948.0,,
/m/07yc88,Patti D'Arbanville,F,1951.0,1.63,
/m/02gl6y,John Saxon,M,1936.0,1.79,
/m/03x46v,Rémy Girard,M,1950.0,,
/m/034q3l,Martin Balsam,M,1919.0,1.7,Jewish people
/m/027_9ky,Veda Ann Borg,F,1915.0,,
/m/0270jrm,Jock Mahoney,M,1919.0,1.93,
/m/0f0kz,Christopher Lee,M,1922.0,1.96,
/m/0hpz8,Boris Karloff,M,1887.0,1.8,
/m/029_l,Delroy Lindo,M,1952.0,1.93,Jamaican American
/m/01nms7,Jena Malone,F,1984.0,1.651,
/m/071xxd,Karl Geary,M,1972.0,,
/m/026jp3,D. B. Sweeney,M,1961.0,1.83,
/m/0g0rp8,Narendra prasad,M,1946.0,,
/m/027kf24,Rajan P. Dev,M,1951.0,,Indian people
/m/06zg2d,Julian Sands,M,1958.0,1.803,
/m/0fccsp,Elsa Pataky,F,1976.0,1.61,
/m/0cfwz4,Sadhana,F,1941.0,,
/m/070c93,Helen,F,1939.0,,
/m/0cct7p,Om Prakash,M,1919.0,,
/m/04ld7t0,Sulochana Devi,F,1928.0,,
/m/03cb0yx,Agha,M,,,Indian people
/m/0gdk4wq,Mehmood Jr.,M,,,Indian people
/m/090v7b,Tuntun,F,1923.0,,
/m/047r9kq,Dominique Lavanant,F,1944.0,,
/m/04427g,Josiane Balasko,F,1950.0,1.6,
/m/0cfrmn,Thierry Lhermitte,M,1952.0,,
/m/06tr6y,Christian Clavier,M,1952.0,,
/m/03f1gh6,Michel Blanc,M,1952.0,,
/m/04v7k2,Joseph Vijay,M,1974.0,1.78,
/m/0gp8sg,Vijayakumar,M,1949.0,,
/m/0mdyn,Corey Feldman,M,1971.0,1.74,Jewish people
/m/040rcg,Jack Nance,M,1943.0,,
/m/0gc4w8y,Narendranath,M,,,
/m/04_fcc,Navin Nischol,M,1946.0,,
/m/026kptc,Pandari Bai,F,1930.0,,Brahmin
/m/038b_x,Shatrughan Sinha,M,1945.0,1.88,Biharis
/m/0btpx,Sharon Stone,F,1958.0,1.74,
/m/0205dx,Danny Glover,M,1946.0,1.92,African American
/m/0gn30,Sylvester Stallone,M,1946.0,1.77,
/m/01dbk6,Anne Bancroft,F,1931.0,1.73,
/m/020x5r,Paul Mazursky,M,1930.0,,Jewish people
/m/02s529,John Mahoney,M,1940.0,1.73,English American
/m/043zg,Jennifer Lopez,F,1969.0,1.7,
/m/0d608,Dan Aykroyd,M,1952.0,1.85,
/m/0p_93,Jane Curtin,F,1947.0,1.638,
/m/081lh,Woody Allen,M,1935.0,1.65,Jewish people
/m/07khk5,Tom Sturridge,M,1985.0,,
/m/0hcq1,Zoe Wanamaker,F,1949.0,1.61,Jewish people
/m/03h4d3v,Tom Hiddleston,M,1981.0,1.87,
/m/072dh7,Rupert Graves,M,1963.0,1.8,
/m/02ql_ms,Srinivasa Rao Kota,M,1947.0,,
/m/0h0db9,Suman Shetty,M,1981.0,,
/m/09xyc1,Meghna Naidu,F,1978.0,1.63,Telugu people
/m/05yhh7,Daggubati Venkatesh,M,1960.0,1.85928,Telugu people
/m/05vzql,Trisha Krishnan,F,1983.0,1.73,Malayali
/m/026p2nk,Mumaith Khan,F,1985.0,,Indian people
/m/09k3zs,Srikanth,M,1979.0,,Telugu people
/m/01gfzf,Kasinadhuni Viswanath,M,1930.0,,Telugu Brahmins
/m/0b843n,Sara García,F,1895.0,,
/m/0427y,Jerry Lewis,M,1926.0,1.83,
/m/02ch1w,Madeline Kahn,F,1942.0,1.6,Jewish people
/m/0djcq,Marty Feldman,M,1934.0,1.72,Jewish people
/m/06hrcf,John Abbott,M,1905.0,,
/m/01k76k,Jim Backus,M,1913.0,,
/m/01xpxv,Pat Morita,M,1932.0,1.6,
/m/03cs86q,Warren Hymer,M,1906.0,,
/m/033hqf,George Raft,M,1901.0,1.7,
/m/0cf2h,Spencer Tracy,M,1900.0,1.78,
/m/02y3dh,Billy Barty,M,1924.0,1.143,
/m/0gg1l8,Dorothy Granger,F,1912.0,1.62,
/m/01qzdl,Jean Harlow,F,1911.0,1.55,
/m/02n5b3,Raaj Kumar,M,1926.0,,Indian people
/m/07t3x8,Raj Babbar,M,1952.0,,Indian people
/m/0k44p3,Dulari,F,,,
/m/06_wzm4,Prema Narayan,F,1955.0,1.68,Indian people
/m/0755wz,Tom Hollander,M,1967.0,1.651,
/m/030hcs,Billy Crudup,M,1968.0,1.74,
/m/01gq0b,Claire Danes,F,1979.0,1.664,White people
/m/01vh3r,Rupert Everett,M,1959.0,1.93,
/m/0171cm,Tom Wilkinson,M,1948.0,1.85,
/m/0cjxhg,Alice Eve,F,1982.0,1.66,
/m/072hr3,Ben Chaplin,M,1969.0,1.803,
/m/05y5kf,Hugh Bonneville,M,1963.0,1.873,
/m/01xsbh,Edward Fox,M,1937.0,1.73,
/m/05sq84,Richard Griffiths,M,1947.0,1.753,
/m/024qz3,Jean-Pierre Aumont,M,1911.0,,Jewish people
/m/0lkr7,Nick Nolte,M,1941.0,1.85,Irish people
/m/0bq2g,Gwyneth Paltrow,F,1972.0,1.75,Jewish people
/m/03crmd,Greta Scacchi,F,1960.0,1.75,Italian Australian
/m/016xk5,Simon Callow,M,1949.0,1.7,
/m/0f6_x,James Earl Jones,M,1931.0,1.87,African American
/m/053qgk,Lambert Wilson,M,1958.0,,
/m/0fj109,Elsa Zylberstein,F,1968.0,,
/m/09dkrz,Vernon Dobtcheff,M,1934.0,,
/m/0drvhb,Bharath Gopi,M,1937.0,,
/m/01q6bg,Rod Taylor,M,1930.0,1.8,Australian American
/m/075p0r,Jayaram,M,1965.0,,
/m/0d_7dt,Jayasurya,M,1978.0,,
/m/0gvbc_,Indrajith,M,1980.0,1.72,
/m/05qtrd,Meera Jasmine,F,1982.0,,Indian people
/m/023t0b,Kenneth More,M,1914.0,,
/m/0krsmr,Taina Elg,F,1930.0,,
/m/06z7q9,Brenda De Banzie,F,1909.0,,
/m/0bmmcs,Barry Jones,M,1893.0,,
/m/02r6t2p,Reginald Beckwith,M,1908.0,,
/m/07z6m0,Faith Brook,F,1922.0,,
/m/03k_xc,James Hayter,M,1907.0,,
/m/073g89,Leslie Dwyer,M,1906.0,,
/m/02trr_,Joan Hickson,F,1906.0,,
/m/070px,Sid James,M,1913.0,,
/m/03khbz,Duncan Lamont,M,1918.0,,
/m/01vvb4m,Nicolas Cage,M,1964.0,1.83,German American
/m/01kb2j,Julianne Moore,F,1960.0,1.6,
/m/07mthz,Thomas Kretschmann,M,1962.0,1.76,Germans
/m/05xpv,Peter Falk,M,1927.0,1.676,
/m/0320jz,Jessica Biel,F,1982.0,1.73,English American
/m/026kr2z,Jose Zuniga,M,,1.689,
/m/05c43vf,Sergej Trifunović,M,1972.0,1.84,
/m/040wdl,Bobby Deol,M,1967.0,1.83,
/m/07yw4b,Nafisa Ali,F,1957.0,1.68,Indian people
/m/0gbztt_,Mukul Dev,M,,,Indian people
/m/044pqn,Ajay Devgan,M,1969.0,1.8,Indian people
/m/02n1gr,Dharmendra Deol,M,1935.0,1.78,
/m/02q2yld,Puneet Issar,M,1958.0,,Indian people
/m/0292l3,Anupam Kher,M,1955.0,,
/m/07rn0z,Johnny Lever,M,1950.0,1.75,Indian people
/m/03h15px,Roy Stewart,M,1883.0,,
/m/0kr_7z,Harry von Meter,M,1871.0,,
/m/0kt30f,William Stowell,M,1885.0,,
/m/0c5n0x,May Allison,F,1890.0,,
/m/06zmzl,Harold Lockwood,M,1887.0,,
/m/034jgf,Rade Serbedzija,M,1946.0,1.91,
/m/01gkmx,John Cusack,M,1966.0,1.87,
/m/06dkcv,Jonathan Hyde,M,1948.0,1.81,
/m/031bsz,Alice Krige,F,1954.0,1.651,
/m/08ztf1,Bill Smitrovich,M,1947.0,1.83,
/m/055c8,Morgan Freeman,M,1937.0,1.88,African American
/m/06znt5,Corey Johnson,M,1961.0,1.8,
/m/04jdxz7,Mircea Monroe,F,1982.0,1.68,
/m/06608_1,Ned Bellamy,M,1957.0,1.83,
/m/03lz67,David Graf,M,1950.0,,
/m/01pqy_,Kelly Preston,F,1962.0,1.676,
/m/094b0m,Stuart Pankin,M,1946.0,1.7,
/m/03jgbp,Bud Cort,M,1948.0,1.753,
/m/02v49c,Dave Thomas,M,1949.0,,
/m/02jt1k,Angela Bassett,F,1958.0,1.63,African American
/m/035rnz,Mark Ruffalo,M,1967.0,1.73,
/m/085794,Autumn Reeser,F,1980.0,1.632,
/m/030j9c,Linda Fiorentino,F,1958.0,1.71,
/m/01wxyx1,Colin Farrell,M,1976.0,1.8,Black Irish
/m/0g8st4,Stephen Dillane,M,1956.0,1.83,
/m/074rpz,Patrick Malahide,M,1945.0,,
/m/02psnsk,Vincent Regan,M,1965.0,,
/m/09byc0,Gerard McSorley,M,1950.0,,
/m/0c96sy,David Hayman,M,1948.0,,
/m/090r4b,Peter Mullan,M,1959.0,1.727,
/m/026rm_y,Christoph Waltz,M,1956.0,1.74,
/m/0720dt,David Kelly,M,1929.0,,
/m/0k_q34,Noriko Ohara,F,1935.0,,
/m/04cyg9f,Jane Frazee,F,1918.0,,
/m/015wfg,Roy Scheider,M,1932.0,1.75,
/m/08lnh1,Shaan Shahid,M,1971.0,,
/m/04r7p,Liv Ullmann,F,1938.0,1.72,Norwegians
/m/016ynj,Peter Finch,M,1916.0,,
/m/01vb403,Dick Van Dyke,M,1925.0,1.85,
/m/061153,Sally Ann Howes,F,1930.0,,
/m/057_hl,Lionel Jeffries,M,1926.0,,
/m/01tj5w,Gert Fröbe,M,1913.0,1.854,
/m/01pmqs3,Benny Hill,M,1924.0,1.77,
/m/05vjms,James Robertson Justice,M,1907.0,,
/m/014zxv,Barbara Windsor,F,1937.0,1.5,
/m/0byrz0,Peter Arne,M,1920.0,,
/m/0fwj0,Desmond Llewelyn,M,1914.0,,Welsh people
/m/016ggh,John Gielgud,M,1904.0,1.8,
/m/0gjbcm,Marc Macaulay,M,1957.0,,
/m/0zcbl,Paul Giamatti,M,1967.0,1.74,
/m/03mp9s,Michelle Williams,F,1980.0,1.63,
/m/03w1v2,Michael Pitt,M,1981.0,1.8,
/m/0fxy1f,Robert Wisdom,M,1953.0,1.87,African American
/m/02r03f1,Rusty Schwimmer,F,,,
/m/05spmg,Ann Wedgeworth,F,1935.0,,
/m/0b20t3,Shidô Nakamura,M,1972.0,1.77,
/m/0bf9th,Naoto Takenaka,M,1956.0,,
/m/02dv4w,Susumu Terajima,M,1963.0,1.65,
/m/0k23k6,Mikijiro Hira,M,1933.0,,
/m/02pnq30,Andy Nyman,M,1966.0,1.676,
/m/03jzsm,Laura Fraser,F,1976.0,1.6,
/m/06627j,Hugh O'Conor,M,1975.0,1.727,
/m/0496x4,Cameron Bright,M,1993.0,1.78,
/m/02t_st,Greg Kinnear,M,1963.0,1.765,White American
/m/01k53x,Rebecca Romijn,F,1972.0,1.8,
/m/03wbbf5,Christopher Britton,M,1960.0,,
/m/0466jjy,Devon Bostick,M,1991.0,1.81,
/m/05_fsn,Ray Sharkey,M,1952.0,1.72,
/m/09c84c,Grace Zabriskie,F,1941.0,1.59,
/m/0c4db1,"Don ""The Dragon"" Wilson",M,1954.0,,
/m/0ccfpt,Toshiyuki Nishida,M,1947.0,,
/m/0ccgwh,Ittoku Kishibe,M,1947.0,,
/m/01j5sv,Claudia Cardinale,F,1938.0,1.73,
/m/091f53,Chloë Moretz,F,1997.0,1.65,
/m/08gfnp,Sam Worthington,M,1976.0,1.78,
/m/0cz5jr,Jeffrey Dean Morgan,M,1966.0,1.88,
/m/043kzcr,Jessica Chastain,F,1977.0,1.63,
/m/08w7vj,Stephen Graham,M,1973.0,1.66,
/m/0410cp,Annabeth Gish,F,1971.0,1.73,
/m/0cbz_h,Jason Clarke,M,1969.0,,Australians
/m/03vylk,Sheryl Lee,F,1967.0,1.66,
/m/02l3_5,Cloris Leachman,F,1926.0,1.66,White people
/m/043rm7,Googie Withers,F,1917.0,1.65,
/m/04yn21,Arthur O'Connell,M,1908.0,,
/m/03qm6rh,Jack La Rue,M,1902.0,,
/m/0d7qhz,Jonathan Haze,M,1929.0,,
/m/05dtr6,Jon Hall,M,1915.0,,
/m/03pj6z,Ed Nelson,M,1928.0,,
/m/03v0vd,Adam Arkin,M,1956.0,1.87,
/m/01nr63,Ed McMahon,M,1923.0,1.9,White American
/m/03vpf_,Kenneth Mars,M,1935.0,,
/m/015grj,Alan Arkin,M,1934.0,1.75,Jewish people
/m/082xht,Laurene Landon,F,1957.0,1.753,
/m/0bwtct6,Ray Baker,M,1948.0,1.87,
/m/0c0j34,Anne Ramsay,F,1960.0,,
/m/07nvq1,Matt Craven,M,1956.0,1.77,
/m/06m6p7,Sam Elliott,M,1944.0,1.88,
/m/04x29_,Charles Martin Smith,M,1953.0,1.626,
/m/0gg_1c,Lisa Langlois,F,1959.0,,
/m/040ky7,Steve Reeves,M,1926.0,1.854,
/m/03vjp6,Mae Questel,F,1908.0,,
/m/04lhzj0,Luciano Pigozzi,M,1927.0,,
/m/0d_0q5,Milton Gonçalves,M,1933.0,,
/m/077596,Ciarán Hinds,M,1953.0,1.85,Irish people
/m/05x8f8,Iben Hjejle,F,1971.0,1.71,Danes
/m/045c66,Aidan Quinn,M,1959.0,1.83,
/m/03f1zdw,Colin Firth,M,1960.0,1.87,
/m/062rt0,Matthew Goode,M,1978.0,1.867,
/m/09kkyb,Ginnifer Goodwin,F,1978.0,1.68,
/m/06tjh6,Nicholas Hoult,M,1989.0,1.89,
/m/0ft8w8,Lee Pace,M,1979.0,1.91,
/m/073djs,Elisabeth Harnois,F,1979.0,1.68,
/m/03_6y,Joshua Jackson,M,1978.0,1.88,
/m/028pyk,Leonor Varela,F,1972.0,1.69,French Chilean
/m/02fn5,Dennis Hopper,M,1936.0,1.75,
/m/0ctdd1,Martin Klebba,M,1969.0,1.24,
/m/01vgxq,Jean Marais,M,1913.0,,
/m/03jjzf,Jennifer Tilly,F,1958.0,1.69,Multiracial American
/m/01r1dcn,Maria Conchita Alonso,F,1957.0,1.69,
/m/01q697,Tippi Hedren,F,1930.0,1.65,Swedish American
/m/0mj1l,Debi Mazar,F,1964.0,1.65,
/m/01msm8,Ione Skye,F,1970.0,1.65,Jewish people
/m/04ls66,Laura Harring,F,1964.0,1.68,
/m/0gnkrw,Rachael Blake,F,1971.0,1.715,
/m/03nv13,Emily Browning,F,1988.0,1.55,
/m/0bwm5_n,Michael Dorman,M,1981.0,,
/m/0c3b2p,Chris Haywood,M,1948.0,,
/m/06bt5j,Stephen Elliott,M,1918.0,,
/m/06p97x,Veronica Hamel,F,1943.0,1.727,
/m/01gy5k,Charles Grodin,M,1935.0,1.83,Jewish people
/m/024t2v,John de Lancie,M,1948.0,1.93,
/m/03q6gy,Hector Elizondo,M,1936.0,1.78,Spanish Americans
/m/0n89b,Gates McFadden,F,1949.0,1.715,
/m/04bl43,Ken Foree,M,1948.0,1.956,African American
/m/01wyzyl,Jim Belushi,M,1954.0,1.8,
/m/01js_p,Franco Nero,M,1941.0,1.88,
/m/04_fbm,Joe Besser,M,1907.0,,Jewish people
/m/09gx1x,Emil Sitka,M,1914.0,,
/m/02cvp8,Moe Howard,M,1897.0,1.62,
/m/02t0n9,Larry Fine,M,1902.0,1.6256,
/m/0gfp32,Milton Frome,M,1909.0,,
/m/03gyhsd,Gene Roth,M,1903.0,,
/m/03gxzbc,Harriette Tarler,F,1920.0,,
/m/05p4y_,Tim Thomerson,M,1946.0,,
/m/083wgv,Bess Armstrong,F,1953.0,,
/m/03b48s,Cassandra Peterson,F,1951.0,1.702,White American
/m/05xjhq,Steve Brodie,M,1919.0,,
/m/0gt3p,Raymond Burr,M,1917.0,1.83,
/m/0270lg_,Rao Gopal Rao,M,1937.0,,Telugu people
/m/0brd1d,Raadhika Sarathkumar,F,1962.0,,
/m/012jb3,Barry Fitzgerald,M,1888.0,,Irish people
/m/01cqh7,Maureen O'Sullivan,F,1911.0,1.6,
/m/0b47ns,Reginald Owen,M,1887.0,,
/m/0310rp,Johnny Sheffield,M,1931.0,,
/m/04709,Johnny Weissmuller,M,1904.0,1.905,Austrian American
/m/0kskxn,Philip Dorn,M,1901.0,,
/m/02x707b,Charles Arnt,M,1906.0,,
/m/027g16l,Sally Eilers,F,1908.0,1.6,
/m/088fdd,Regis Toomey,M,1898.0,1.8,
/m/08_pbl,Warren William,M,1894.0,,
/m/02rdy_b,Jimmy Lydon,M,1923.0,,
/m/02pwcg,Fay Compton,F,1894.0,,
/m/0bk6yf,Henry Victor,M,1892.0,,
/m/05kd1p,Moore Marriott,M,1885.0,,
/m/02k_gj,Will Hay,M,1888.0,,
/m/05kd0n,Graham Moffatt,M,1919.0,,
/m/037_xt,Charles Hawtrey,M,1914.0,,
/m/01b3x0,Jackie Coogan,M,1914.0,,
/m/037w7r,Geraldine Chaplin,F,1944.0,1.65,
/m/03nqv22,Robert Ellis,M,1892.0,,
